20.8299 0.44906 -1.35048 0 4.22713e-05 2.6607e-06 5.2105e-06 0 1.03573 0.231447 -0.138427 6.95977e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8299 0.44906 -1.34969 0 2.7588e-05 1.73649e-06 -5.2105e-06 0 1.03573 0.231436 -0.138433 6.95976e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8299 0.451634 -1.35048 0 7.35368e-05 -2.6607e-06 9.06439e-06 0 1.03574 0.231476 -0.138457 6.95996e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8299 0.451634 -1.34969 0 4.79933e-05 -1.73649e-06 -9.06439e-06 0 1.03574 0.231467 -0.138463 6.95995e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8298 2.44963 -1.45126 0 4.37195e-05 2.19775e-05 6.45944e-06 0 1.03538 0.23079 -0.136923 7.15264e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8298 2.44963 -1.44735 0 9.18797e-05 4.61872e-05 -6.45944e-06 0 1.03539 0.230839 -0.136894 7.15245e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8333 0.422121 -1.3638 0 0.0359632 0.00222991 0.0044994 0 1.03568 0.231345 -0.13826 6.96069e-05 5.29156 0.785497 0 8.98209 0 0 0 0 0 0 0 0 0 0 0
20.8333 0.42212 -1.34126 0 0.0227697 0.00141335 -0.0044994 0 1.03563 0.231005 -0.138416 6.96054e-05 5.29149 0.785495 0 8.98202 0 0 0 0 0 0 0 0 0 0 0
20.8332 0.489726 -1.36442 0 0.0531244 -0.00209034 0.00683492 0 1.03594 0.232066 -0.139 6.96557e-05 5.2916 0.785499 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8332 0.490695 -1.34072 0 0.0349188 -0.00130723 -0.00683492 0 1.03592 0.231842 -0.13918 6.96541e-05 5.29156 0.785497 0 8.9821 0 0 0 0 0 0 0 0 0 0 0
20.8345 0.554085 -1.35323 0 0.00123771 -0.000139576 0.000176486 0 1.0362 0.2326 -0.139988 6.97144e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8345 0.554085 -1.34754 0 0.000941029 -0.000106119 -0.000176486 0 1.03619 0.23257 -0.140029 6.97135e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8332 2.44626 -1.46265 0 0.00431557 0.00215641 0.00063737 0 1.03539 0.230736 -0.137072 7.155e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8332 2.44626 -1.42383 0 0.00892354 0.00446626 -0.00063737 0 1.03546 0.231218 -0.136782 7.1531e-05 5.29159 0.785498 0 8.98213 0 0 0 0 0 0 0 0 0 0 0
20.8387 0.336838 -1.36412 0 0.0174334 0.00176644 0.0016462 0 1.03541 0.230354 -0.137846 6.95912e-05 5.29162 0.785499 0 8.98217 0 0 0 0 0 0 0 0 0 0 0
20.8387 0.336838 -1.33641 0 0.0167749 0.00169973 -0.0016462 0 1.03531 0.229767 -0.13807 6.95898e-05 5.29154 0.785496 0 8.98208 0 0 0 0 0 0 0 0 0 0 0
20.8376 0.398501 -1.38862 0 0.091719 0.0045672 0.0102487 0 1.03572 0.231585 -0.13811 6.9627e-05 5.29148 0.785494 0 8.982 0 0 0 0 0 0 0 0 0 0 0
20.8376 0.395125 -1.32294 0 0.0711135 0.00223609 -0.0102487 0 1.03552 0.230427 -0.138564 6.96206e-05 5.29139 0.785491 0 8.98189 0 0 0 0 0 0 0 0 0 0 0
20.8375 0.499154 -1.39428 0 0.0769658 -0.0034992 0.01042 0 1.03605 0.232507 -0.139075 6.96999e-05 5.29163 0.7855 0 8.98218 0 0 0 0 0 0 0 0 0 0 0
20.8375 0.500726 -1.32122 0 0.0505784 -0.00184603 -0.01042 0 1.03598 0.23185 -0.139618 6.96929e-05 5.29155 0.785497 0 8.98208 0 0 0 0 0 0 0 0 0 0 0
20.838 0.569653 -1.36548 0 0.0252129 -0.00283444 0.00359642 0 1.03627 0.232778 -0.140241 6.97529e-05 5.29159 0.785498 0 8.98213 0 0 0 0 0 0 0 0 0 0 0
20.838 0.56968 -1.33865 0 0.0184286 -0.00208979 -0.00359642 0 1.03627 0.232654 -0.140424 6.97486e-05 5.29153 0.785496 0 8.98206 0 0 0 0 0 0 0 0 0 0 0
20.8378 2.44163 -1.47812 0 0.0114904 0.00568443 0.00168797 0 1.0354 0.230662 -0.137275 7.1582e-05 5.29158 0.785498 0 8.98213 0 0 0 0 0 0 0 0 0 0 0
20.8376 2.44057 -1.40146 0 0.0205377 0.0100445 -0.00143855 0 1.03554 0.231621 -0.13671 7.15414e-05 5.29157 0.785497 0 8.98211 0 0 0 0 0 0 0 0 0 0 0
20.8389 2.44764 -1.33987 0 0.0022437 0.00106948 -0.000249416 0 1.03562 0.232295 -0.136213 7.15314e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8428 0.316457 -1.38599 0 0.0700195 0.00715172 0.00666495 0 1.03548 0.230709 -0.137816 6.96077e-05 5.29172 0.785503 0 8.9823 0 0 0 0 0 0 0 0 0 0 0
20.8428 0.31606 -1.31777 0 0.0612246 0.00653389 -0.00666495 0 1.0352 0.229125 -0.138358 6.96054e-05 5.29132 0.785488 0 8.98179 0 0 0 0 0 0 0 0 0 0 0
20.8442 0.42254 -1.45626 0 0.016131 0.000469158 0.00205666 0 1.03606 0.233066 -0.138196 6.9699e-05 5.29161 0.785499 0 8.98216 0 0 0 0 0 0 0 0 0 0 0
20.8421 0.392305 -1.42888 0 0.0797388 0.00273118 0.00836334 0 1.03589 0.232389 -0.138043 6.96622e-05 5.29155 0.785497 0 8.98208 0 0 0 0 0 0 0 0 0 0 0
20.8425 0.394384 -1.28849 0 0.0679378 -0.000279827 -0.01042 0 1.0355 0.230007 -0.139138 6.96567e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8442 0.465335 -1.45626 0 0.0090082 -0.000469158 0.00114852 0 1.03613 0.233171 -0.138521 6.97301e-05 5.2916 0.785499 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8423 0.503814 -1.42755 0 0.0669291 -0.00339046 0.00927148 0 1.03614 0.23292 -0.139059 6.97447e-05 5.29161 0.785499 0 8.98217 0 0 0 0 0 0 0 0 0 0 0
20.8425 0.50082 -1.29783 0 0.0468736 -0.00160993 -0.01042 0 1.036 0.231721 -0.139977 6.97291e-05 5.29155 0.785497 0 8.98209 0 0 0 0 0 0 0 0 0 0 0
20.8427 0.590729 -1.38197 0 0.0583167 -0.00648958 0.00825325 0 1.03636 0.23299 -0.140584 6.9805e-05 5.29155 0.785497 0 8.98209 0 0 0 0 0 0 0 0 0 0 0
20.8427 0.5914 -1.32744 0 0.0409864 -0.00464112 -0.00825325 0 1.03637 0.232791 -0.140946 6.97964e-05 5.29134 0.785489 0 8.98182 0 0 0 0 0 0 0 0 0 0 0
20.8449 0.650298 -1.35048 0 1.34837e-05 -2.85687e-06 1.765e-06 0 1.03657 0.233195 -0.141741 6.98554e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8449 0.650298 -1.34949 0 1.42218e-05 -3.01327e-06 -1.765e-06 0 1.03657 0.233195 -0.141747 6.98552e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8447 2.44943 -1.55175 0 9.40681e-05 4.4121e-05 1.44321e-05 0 1.03526 0.229722 -0.137794 7.16784e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8427 2.43654 -1.4945 0 0.0188237 0.00917426 0.00273817 0 1.03541 0.230585 -0.137493 7.16159e-05 5.29156 0.785497 0 8.98209 0 0 0 0 0 0 0 0 0 0 0
20.8425 2.43062 -1.39976 0 0.0218082 0.01042 -0.00145947 0 1.0356 0.231825 -0.136834 7.15586e-05 5.29156 0.785497 0 8.98211 0 0 0 0 0 0 0 0 0 0 0
20.8429 2.44341 -1.32195 0 0.0117057 0.00551614 -0.00129313 0 1.03568 0.232582 -0.136166 7.15428e-05 5.29156 0.785497 0 8.98211 0 0 0 0 0 0 0 0 0 0 0
20.8499 0.149601 -1.25068 0 2.54116e-05 4.66507e-06 2.74759e-06 0 1.03447 0.224282 -0.140809 6.95244e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8499 0.149601 -1.24976 0 8.92863e-06 1.63912e-06 -2.74759e-06 0 1.03447 0.224257 -0.140817 6.95242e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8487 0.241208 -1.36055 0 0.00871853 0.00125999 0.00105025 0 1.03513 0.229033 -0.137981 6.9602e-05 5.29157 0.785497 0 8.98211 0 0 0 0 0 0 0 0 0 0 0
20.8487 0.241208 -1.32423 0 0.0213007 0.00307836 -0.00105025 0 1.03497 0.228041 -0.138379 6.95977e-05 5.29145 0.785493 0 8.98196 0 0 0 0 0 0 0 0 0 0 0
20.8499 0.155494 -1.25068 0 0.000349881 -4.66507e-06 3.78303e-05 0 1.03449 0.224405 -0.14071 6.95281e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8499 0.155494 -1.24976 0 0.000122934 -1.63912e-06 -3.78303e-05 0 1.03448 0.22438 -0.140718 6.9528e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8485 0.338214 -1.46175 0 0.0130191 0.00166086 0.00166587 0 1.036 0.232977 -0.137909 6.96665e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8473 0.293532 -1.40473 0 0.0750853 0.00915893 0.00863568 0 1.03555 0.231017 -0.137782 6.96209e-05 5.29176 0.785505 0 8.98236 0 0 0 0 0 0 0 0 0 0 0
20.8473 0.289362 -1.28869 0 0.123512 0.00705248 -0.00808995 0 1.03504 0.228089 -0.138814 6.96138e-05 5.29131 0.785488 0 8.98178 0 0 0 0 0 0 0 0 0 0 0
20.849 0.326797 -1.24359 0 0.0139914 0.000611405 -0.0022116 0 1.03516 0.228126 -0.139667 6.96534e-05 5.29159 0.785498 0 8.98214 0 0 0 0 0 0 0 0 0 0 0
20.8475 0.400629 -1.47761 0 0.0824698 0.0024115 0.0103549 0 1.03616 0.233499 -0.138249 6.97015e-05 5.29162 0.785499 0 8.98218 0 0 0 0 0 0 0 0 0 0 0
20.8452 0.355874 -1.4483 0 0.000938951 2.60742e-05 9.00586e-05 0 1.03593 0.232685 -0.137864 6.9664e-05 5.2916 0.785498 0 8.98215 0 0 0 0 0 0 0 0 0 0 0
20.8471 0.402182 -1.26244 0 0.0421418 -0.00171764 -0.00870203 0 1.03553 0.229839 -0.139634 6.9697e-05 5.29168 0.785502 0 8.98226 0 0 0 0 0 0 0 0 0 0 0
