-10.000	-10.000	0.000	-0.01152345
-9.900	-10.000	0.000	-0.01152345
-9.800	-10.000	0.000	-0.01152345
-9.700	-10.000	0.000	-0.01152345
-9.600	-10.000	0.000	-0.01152345
-9.500	-10.000	0.000	-0.01152345
-9.400	-10.000	0.000	-0.01152345
-9.300	-10.000	0.000	-0.01152345
-9.200	-10.000	0.000	-0.01152345
-9.100	-10.000	0.000	-0.01152345
-9.000	-10.000	0.000	-0.01152345
-8.900	-10.000	0.000	-0.01152345
-8.800	-10.000	0.000	-0.01152345
-8.700	-10.000	0.000	-0.01152345
-8.600	-10.000	0.000	-0.01152345
-8.500	-10.000	0.000	-0.01152345
-8.400	-10.000	0.000	-0.01152345
-8.300	-10.000	0.000	-0.01152345
-8.200	-10.000	0.000	-0.01152345
-8.100	-10.000	0.000	-0.01152345
-8.000	-10.000	0.000	-0.01152345
-7.900	-10.000	0.000	-0.01152345
-7.800	-10.000	0.000	-0.01152345
-7.700	-10.000	0.000	-0.01152345
-7.600	-10.000	0.000	-0.01152345
-7.500	-10.000	0.000	-0.01152345
-7.400	-10.000	0.000	-0.01152345
-7.300	-10.000	0.000	-0.01152345
-7.200	-10.000	0.000	-0.01152345
-7.100	-10.000	0.000	-0.01152345
-7.000	-10.000	0.000	-0.01152345
-6.900	-10.000	0.000	-0.01152345
-6.800	-10.000	0.000	-0.01152345
-6.700	-10.000	0.000	-0.01152345
-6.600	-10.000	0.000	-0.01152345
-6.500	-10.000	0.000	-0.01152345
-6.400	-10.000	0.000	-0.01152345
-6.300	-10.000	0.000	-0.01152345
-6.200	-10.000	0.000	-0.01152345
-6.100	-10.000	0.000	-0.01152345
-6.000	-10.000	0.000	-0.01152345
-5.900	-10.000	0.000	-0.01152345
-5.800	-10.000	0.000	-0.01152345
-5.700	-10.000	0.000	-0.01152345
-5.600	-10.000	0.000	-0.01152345
-5.500	-10.000	0.000	-0.01152345
-5.400	-10.000	0.000	-0.01152345
-5.300	-10.000	0.000	-0.01152345
-5.200	-10.000	0.000	-0.01152345
-5.100	-10.000	0.000	-0.01152345
-5.000	-10.000	0.000	-0.01152345
-4.900	-10.000	0.000	-0.01152345
-4.800	-10.000	0.000	-0.01152345
-4.700	-10.000	0.000	-0.01152345
-4.600	-10.000	0.000	-0.01152345
-4.500	-10.000	0.000	-0.01152345
-4.400	-10.000	0.000	-0.01152345
-4.300	-10.000	0.000	-0.01152345
-4.200	-10.000	0.000	-0.01152345
-4.100	-10.000	0.000	-0.01152345
-4.000	-10.000	0.000	-0.01152345
-3.900	-10.000	0.000	-0.01152345
-3.800	-10.000	0.000	-0.01152345
-3.700	-10.000	0.000	-0.01152345
-3.600	-10.000	0.000	-0.01152345
-3.500	-10.000	0.000	-0.01152345
-3.400	-10.000	0.000	-0.01152345
-3.300	-10.000	0.000	-0.01152345
-3.200	-10.000	0.000	-0.01152345
-3.100	-10.000	0.000	-0.01152345
-3.000	-10.000	0.000	-0.01152345
-2.900	-10.000	0.000	-0.01152345
-2.800	-10.000	0.000	-0.01152345
-2.700	-10.000	0.000	-0.01152345
-2.600	-10.000	0.000	-0.01152345
-2.500	-10.000	0.000	-0.01152345
-2.400	-10.000	0.000	-0.01152345
-2.300	-10.000	0.000	-0.01152345
-2.200	-10.000	0.000	-0.01152345
-2.100	-10.000	0.000	-0.01152345
-2.000	-10.000	0.000	-0.01152345
-1.900	-10.000	0.000	-0.01152345
-1.800	-10.000	0.000	-0.01152345
-1.700	-10.000	0.000	-0.01152345
-1.600	-10.000	0.000	-0.01152345
-1.500	-10.000	0.000	-0.01152345
-1.400	-10.000	0.000	-0.01152345
-1.300	-10.000	0.000	-0.01152345
-1.200	-10.000	0.000	-0.01152345
-1.100	-10.000	0.000	-0.01152345
-1.000	-10.000	0.000	-0.01152345
-0.900	-10.000	0.000	-0.01152345
-0.800	-10.000	0.000	-0.01152345
-0.700	-10.000	0.000	-0.01152345
-0.600	-10.000	0.000	-0.01152345
