time=  0.50000000E-02
  0.76432611E-09 -0.39893767E-09 -0.31239844E-09  0.30005657E-10  0.58534767E-29
  0.25703837E-09 -0.14210572E-09 -0.11346063E-09  0.10255817E-10  0.63579523E-30
  0.43412961E-10 -0.24294946E-10 -0.19489645E-10  0.17413312E-11  0.13682503E-29
  0.22310813E-11 -0.10616221E-11 -0.10866715E-11  0.14007090E-12  0.53174423E-27
  0.38167220E-11  0.52862869E-12 -0.28795753E-11  0.86511453E-12  0.17386097E-24
  0.41544044E-10  0.59675677E-11 -0.31436281E-10  0.94735016E-11  0.43591892E-22
  0.35502061E-09  0.50998124E-10 -0.26864373E-09  0.80957510E-10  0.64078946E-20
  0.23994107E-08  0.34467355E-09 -0.18156209E-08  0.54714975E-09  0.24617962E-18
  0.13137939E-07  0.18873980E-08 -0.99406924E-08  0.29957454E-08  0.18209182E-17
  0.59806394E-07  0.85996342E-08 -0.45212795E-07  0.13628148E-07  0.60544279E-17
  0.21932739E-10  0.78220359E-11  0.47675979E-12 -0.40038636E-11  0.15921860E-10
  0.79578327E-10  0.30467096E-10  0.37654666E-10 -0.99239141E-11  0.35267361E-10
  0.69521780E-08  0.38132767E-08  0.11277143E-08 -0.12838973E-09  0.68565842E-10
  0.26429999E-05  0.18515797E-05 -0.17981838E-05 -0.30505284E-08  0.11700337E-09
  0.19351473E-06  0.13551033E-06 -0.13152855E-06 -0.26452112E-09  0.17524460E-09
  0.34653329E-08  0.23408846E-08 -0.21390119E-08 -0.61237610E-10  0.23038100E-09
  0.30608648E-09  0.11437750E-09  0.40738621E-10 -0.66694070E-10  0.26583025E-09
  0.29493416E-09  0.10531060E-09  0.51005612E-10 -0.67557751E-10  0.26922653E-09
  0.26235449E-09  0.93458292E-10  0.45371861E-10 -0.59990087E-10  0.23932443E-09
  0.20825175E-09  0.70536402E-10  0.35703680E-10 -0.45698268E-10  0.18672908E-09
  0.19039703E-09  0.16297052E-10  0.28505796E-10 -0.16407110E-10  0.12787704E-09
  0.61683741E-09 -0.32677246E-09  0.59781359E-10  0.14668331E-09  0.76865056E-10
  0.44588398E-08 -0.29415931E-08  0.38247563E-09  0.13653703E-08  0.40552818E-10
  0.28671941E-07 -0.19188023E-07  0.24362914E-08  0.89231848E-08  0.18778844E-10
  0.14563822E-06 -0.97564342E-07  0.12367022E-07  0.45377106E-07  0.76325982E-11
  0.57967685E-06 -0.38836301E-06  0.49221961E-07  0.18062889E-06  0.27228999E-11
  0.18068051E-05 -0.12105060E-05  0.15342119E-06  0.56301019E-06  0.85260263E-12
  0.44068787E-05 -0.29524825E-05  0.37420232E-06  0.13732085E-05  0.23432434E-12
  0.83590413E-05 -0.56003206E-05  0.70979449E-06  0.26047254E-05  0.56525426E-13
  0.11682030E-04 -0.78266304E-05  0.99196159E-06  0.36401881E-05  0.11968122E-13
  0.80710544E-05 -0.54073785E-05  0.68534103E-06  0.25149872E-05  0.22241492E-14
  0.78205395E-06 -0.52395450E-06  0.66395537E-07  0.24368776E-06  0.36279188E-15
  0.12320365E-07 -0.83455308E-08  0.36628103E-09  0.35459418E-08  0.51940603E-16
  0.90223268E-10 -0.60663438E-10  0.39657304E-11  0.26551038E-10  0.65269922E-17
  0.11683659E-09  0.85175386E-10  0.71360311E-10  0.42001335E-11  0.71993067E-18
  0.18158345E-05  0.13344191E-05  0.11144869E-05  0.63118507E-07  0.69740836E-19
  0.96154319E-02  0.70661816E-02  0.59015690E-02  0.33423291E-03  0.59892922E-20
  0.69999484E-01  0.51441169E-01  0.42962894E-01  0.24331857E-02  0.52343966E-21
  0.17698003E-02  0.13005895E-02  0.10862329E-02  0.61518350E-04  0.11380562E-21
  0.16340489E-04  0.12008262E-04  0.10029121E-04  0.56799637E-06  0.76819919E-22
  0.60901701E-07  0.44665238E-07  0.37305020E-07  0.21173161E-08  0.56751525E-22
  0.29685970E-09 -0.48235996E-10 -0.36499565E-10  0.11411501E-10  0.36366072E-22
  0.50466990E-09 -0.28325542E-09 -0.22727312E-09  0.20225341E-10  0.19851119E-22
  0.10297455E-08 -0.57811030E-09 -0.46385592E-09  0.41269069E-10  0.92182877E-23
  0.17463408E-08 -0.98041470E-09 -0.78665121E-09  0.69988030E-10  0.36409675E-23
  0.24612459E-08 -0.13817702E-08 -0.11086851E-08  0.98639255E-10  0.12230951E-23
  0.28826864E-08 -0.16183715E-08 -0.12985259E-08  0.11552931E-09  0.34943632E-24
  0.28055283E-08 -0.15749620E-08 -0.12636722E-08  0.11243514E-09  0.84904920E-25
  0.22778773E-08 -0.12665370E-08 -0.10130909E-08  0.91035287E-10  0.17544841E-25
  0.15210777E-08 -0.84878012E-09 -0.67971326E-09  0.60852848E-10  0.30832650E-26
  0.82678917E-09 -0.46336518E-09 -0.37158343E-09  0.33118521E-10  0.46078468E-27
  0.33857444E-09 -0.19002732E-09 -0.15245814E-09  0.13567954E-10  0.58551884E-28
  0.76182272E-10 -0.42768141E-10 -0.34315342E-10  0.30531264E-11  0.63281380E-29
  0.50105569E-11 -0.28127888E-11 -0.22570996E-11  0.20085458E-12  0.36307546E-29
  0.98493478E-13 -0.51150655E-13 -0.46167179E-13  0.50521697E-14  0.12790156E-26
  0.12175418E-12  0.16853978E-13 -0.91849325E-13  0.27593231E-13  0.43362687E-24
  0.21542858E-11  0.30956742E-12 -0.16295811E-11  0.49112313E-12  0.11574149E-21
  0.32858517E-10  0.47297224E-11 -0.24815839E-10  0.74817799E-11  0.20736911E-19
  0.42189081E-09  0.61287714E-10 -0.31583172E-09  0.95416567E-10  0.13228733E-17
  0.45257708E-08  0.68986897E-09 -0.32262672E-08  0.98612951E-09  0.15033463E-16
  0.42858756E-07  0.79610046E-08 -0.23425823E-07  0.76892920E-08  0.57572065E-16
  0.15300524E-07  0.65097926E-08  0.13227662E-07 -0.44252897E-09  0.14990411E-10
  0.21152970E-08  0.89706436E-09  0.18042993E-08 -0.67906739E-10  0.32894821E-10
  0.16401707E-09  0.62241205E-10  0.92470343E-10 -0.18496420E-10  0.63357381E-10
  0.13846705E-08  0.92921589E-09 -0.83935863E-09 -0.28373973E-10  0.10710818E-09
  0.66009881E-06  0.46242020E-06 -0.44914925E-06 -0.79102581E-09  0.15892922E-09
  0.40766181E-07  0.28483786E-07 -0.27553800E-07 -0.98069048E-10  0.20698582E-09
  0.84137418E-09  0.50044501E-09 -0.35143803E-09 -0.60038647E-10  0.23661004E-09
  0.26230752E-09  0.94440824E-10  0.43441898E-10 -0.59576211E-10  0.23740042E-09
  0.22906155E-09  0.81726661E-10  0.39624543E-10 -0.52444336E-10  0.20906701E-09
  0.17813316E-09  0.62447280E-10  0.30721669E-10 -0.40201340E-10  0.16160145E-09
  0.13560857E-09  0.32487471E-10  0.22092302E-10 -0.22677583E-10  0.10963791E-09
  0.23861909E-09 -0.86303387E-10  0.26486532E-10  0.35670552E-10  0.65287788E-10
  0.14457103E-08 -0.92947253E-09  0.12559292E-09  0.43017430E-09  0.34123918E-10
  0.93117464E-08 -0.62184315E-08  0.79057444E-09  0.28919425E-08  0.15654585E-10
  0.48049659E-07 -0.32177864E-07  0.40762515E-08  0.14967787E-07  0.63034736E-11
  0.19448390E-06 -0.13028087E-06  0.16504767E-07  0.60598714E-07  0.22277890E-11
  0.61651563E-06 -0.41301946E-06  0.52332869E-07  0.19210530E-06  0.69107295E-12
  0.15296413E-05 -0.10247747E-05  0.12986078E-06  0.47663880E-06  0.18816094E-12
  0.29564885E-05 -0.19807128E-05  0.25101329E-06  0.92125132E-06  0.44966673E-13
  0.42717804E-05 -0.28619207E-05  0.36269886E-06  0.13311038E-05  0.94320866E-14
  0.33591345E-05 -0.22504862E-05  0.28517697E-06  0.10467058E-05  0.17365230E-14
  0.44112348E-06 -0.29595476E-06  0.34147085E-07  0.13603275E-06  0.28061381E-15
  0.81782003E-08 -0.55427551E-08  0.84649138E-10  0.22875536E-08  0.39800992E-16
  0.73024792E-10 -0.27851283E-10  0.58952065E-11  0.19000398E-10  0.49550149E-17
  0.18321665E-06  0.13464095E-06  0.11244745E-06  0.63690042E-08  0.54167027E-18
  0.13669269E-02  0.10045262E-02  0.83896525E-03  0.47514449E-04  0.52352417E-19
  0.58568592E-01  0.43040844E-01  0.35947069E-01  0.20358473E-02  0.49806815E-20
  0.21567999E-02  0.15849875E-02  0.13237579E-02  0.74970477E-04  0.10668193E-20
  0.25393958E-04  0.18661488E-04  0.15585795E-04  0.88269534E-06  0.79461710E-21
  0.12048846E-06  0.88521831E-07  0.73932428E-07  0.41882783E-08  0.68627399E-21
  0.28907768E-09  0.13657185E-09  0.11514092E-09  0.10359544E-10  0.51624696E-21
  0.16313905E-09 -0.91357293E-10 -0.73297693E-10  0.65371721E-11  0.33085791E-21
  0.37709963E-09 -0.21170776E-09 -0.16986706E-09  0.15113006E-10  0.18037580E-21
  0.72519932E-09 -0.40713478E-09 -0.32667102E-09  0.29063784E-10  0.83636957E-22
  0.11590078E-08 -0.65067957E-09 -0.52208303E-09  0.46449509E-10  0.32982478E-22
  0.15393427E-08 -0.86420372E-09 -0.69340750E-09  0.61692176E-10  0.11061775E-22
  0.16989211E-08 -0.95375680E-09 -0.76525264E-09  0.68086848E-10  0.31551357E-23
  0.15576116E-08 -0.87411913E-09 -0.70127630E-09  0.62417259E-10  0.76534971E-24
  0.11830114E-08 -0.66403963E-09 -0.53277313E-09  0.47409095E-10  0.15788746E-24
  0.73576201E-09 -0.41304880E-09 -0.33141214E-09  0.29486773E-10  0.27699723E-25
  0.35346540E-09 -0.19843839E-09 -0.15921994E-09  0.14165799E-10  0.41326057E-26
  0.10241023E-09 -0.57494189E-10 -0.46131377E-10  0.41042891E-11  0.52422765E-27
  0.97711948E-11 -0.54856331E-11 -0.44015300E-11  0.39159513E-12  0.56516085E-28
  0.24214487E-12 -0.13587090E-12 -0.10916930E-12  0.96895559E-14  0.11459456E-28
  0.34245496E-14 -0.16812078E-14 -0.18041943E-14  0.10271214E-15  0.27240791E-26
  0.36044363E-14  0.38192504E-15 -0.12406957E-14  0.80852765E-16  0.95536524E-24
  0.13120140E-12  0.48863732E-13  0.54696860E-13 -0.65074351E-14  0.26770294E-21
  0.84405032E-11  0.35438228E-11  0.52553923E-11 -0.77091924E-12  0.54694649E-19
  0.49471887E-09  0.21260470E-09  0.33204127E-09 -0.50664542E-10  0.52565353E-17
  0.21212407E-07  0.91654921E-08  0.14483736E-07 -0.22293592E-08  0.10048103E-15
  0.42551085E-06  0.18404197E-06  0.29146757E-06 -0.44935227E-07  0.47604246E-15
  0.31660986E-09  0.13367277E-09  0.26411383E-09 -0.11873726E-10  0.12572120E-10
  0.37996566E-10  0.13884876E-10  0.11856239E-10 -0.70851845E-11  0.27331114E-10
  0.68977477E-10  0.11114367E-10  0.16234141E-10 -0.12876556E-10  0.52150906E-10
  0.97891207E-10  0.34697706E-10  0.17842051E-10 -0.21779708E-10  0.87341794E-10
  0.54993855E-09  0.33696039E-09 -0.25394232E-09 -0.32665325E-10  0.12839203E-09
  0.13140328E-06  0.92001781E-07 -0.89285694E-07 -0.19096980E-09  0.16565699E-09
  0.70064132E-08  0.48382572E-08 -0.45935488E-08 -0.54820826E-10  0.18760188E-09
  0.28872797E-09  0.13211867E-09 -0.22161205E-10 -0.46890937E-10  0.18647488E-09
  0.17849821E-09  0.63817438E-10  0.30639327E-10 -0.40821120E-10  0.16268938E-09
  0.13676151E-09  0.48520234E-10  0.23635888E-10 -0.31167941E-10  0.12458157E-09
  0.95987151E-10  0.29887841E-10  0.16231265E-10 -0.19681734E-10  0.83734443E-10
  0.10093073E-09 -0.11973613E-10  0.13288534E-10  0.21830666E-11  0.49398094E-10
  0.43093764E-09 -0.25755577E-09  0.37545641E-10  0.11878032E-09  0.25578317E-10
  0.27189981E-08 -0.17911679E-08  0.22094833E-09  0.83779168E-09  0.11624907E-10
  0.14206661E-07 -0.94520967E-08  0.11682098E-08  0.44151307E-08  0.46372735E-11
  0.58390467E-07 -0.38964212E-07  0.48605516E-08  0.18171040E-07  0.16236472E-11
  0.18809986E-06 -0.12570717E-06  0.15772954E-07  0.58566206E-07  0.49897221E-12
  0.47450102E-06 -0.31737685E-06  0.39957983E-07  0.14777935E-06  0.13459123E-12
  0.93382865E-06 -0.62491468E-06  0.78834763E-07  0.29087908E-06  0.31864925E-13
  0.13894900E-05 -0.93010543E-06  0.11739613E-06  0.43282194E-06  0.66216279E-14
  0.12339855E-05 -0.82754803E-06  0.92578819E-07  0.37935073E-06  0.12077371E-14
  0.27080674E-06 -0.18648789E-06 -0.19186594E-07  0.66266931E-07  0.19334641E-15
  0.45058158E-08 -0.26390100E-08  0.14225438E-09  0.13477263E-08  0.27168289E-16
  0.14688480E-07  0.10701754E-07  0.87792519E-08  0.53852656E-09  0.33517129E-17
  0.14374080E-03  0.10563211E-03  0.88222282E-04  0.49964458E-05  0.36478041E-18
  0.32808173E-01  0.24110046E-01  0.20136349E-01  0.11404138E-02  0.37936875E-19
  0.20576079E-02  0.15120934E-02  0.12628777E-02  0.71522558E-04  0.78550202E-20
  0.30923264E-04  0.22724864E-04  0.18979464E-04  0.10748945E-05  0.62949419E-20
  0.18695282E-06  0.13738311E-06  0.11473999E-06  0.64985493E-08  0.63400940E-20
  0.46929515E-09  0.32760788E-09  0.27379278E-09  0.16390146E-10  0.55974912E-20
  0.42476733E-10 -0.23256371E-10 -0.18658560E-10  0.17007378E-11  0.42115120E-20
  0.11026217E-09 -0.61900846E-10 -0.49668742E-10  0.44189687E-11  0.26954104E-20
  0.24044933E-09 -0.13499045E-09 -0.10831249E-09  0.96363835E-11  0.14671822E-20
  0.43576677E-09 -0.24464390E-09 -0.19629451E-09  0.17464115E-10  0.67920559E-21
  0.65630832E-09 -0.36845840E-09 -0.29563888E-09  0.26302770E-10  0.26740554E-21
  0.82140654E-09 -0.46114237E-09 -0.37000415E-09  0.32919344E-10  0.89534053E-22
  0.85399946E-09 -0.47943793E-09 -0.38468312E-09  0.34225537E-10  0.25494876E-22
  0.73631978E-09 -0.41337591E-09 -0.33167835E-09  0.29509397E-10  0.61739485E-23
  0.52196306E-09 -0.29303529E-09 -0.23512187E-09  0.20918642E-10  0.12715008E-23
  0.29144674E-09 -0.16362042E-09 -0.13128540E-09  0.11680097E-10  0.22269390E-24
  0.10593967E-09 -0.59471770E-10 -0.47726418E-10  0.42448926E-11  0.33167910E-25
  0.14520367E-10 -0.81377978E-11 -0.65594181E-11  0.57888000E-12  0.42001936E-26
  0.61622519E-12 -0.30275223E-12 -0.33465675E-12  0.15340656E-13  0.45194716E-27
  0.32494239E-12 -0.69805171E-13 -0.29509498E-12 -0.11364028E-13  0.52720002E-28
  0.70735391E-12 -0.14489814E-12 -0.64511610E-12 -0.26080950E-13  0.51397050E-26
  0.15940313E-11 -0.15958814E-12 -0.10352451E-11 -0.76953397E-13  0.18616415E-23
  0.23372943E-10  0.87626075E-11  0.12669031E-10 -0.23371379E-11  0.54337122E-21
  0.12984679E-08  0.56058421E-09  0.88889407E-09 -0.13787286E-09  0.12134682E-18
  0.46100523E-07  0.19966551E-07  0.31718891E-07 -0.49019573E-08  0.15717553E-16
  0.51466594E-06  0.22292825E-06  0.35416410E-06 -0.54727755E-07  0.52208673E-15
  0.15263922E-05  0.66116169E-06  0.10503801E-05 -0.16230971E-06  0.33755244E-14
  0.30823768E-09  0.10114360E-10  0.25128018E-09 -0.48246940E-10  0.93924463E-11
  0.90948830E-10  0.93626256E-11  0.61400398E-10 -0.15671355E-10  0.20228439E-10
  0.62279697E-10  0.11450472E-10  0.22549854E-10 -0.11612291E-10  0.38238578E-10
  0.24815551E-09 -0.11646631E-09  0.10982034E-09 -0.13058838E-10  0.63444916E-10
  0.10167710E-09  0.36116791E-10  0.17887432E-10 -0.23250942E-10  0.92394823E-10
  0.23505561E-09  0.12020134E-09 -0.49467035E-10 -0.29766826E-10  0.11810116E-09
  0.20934845E-07  0.14617562E-07 -0.14125547E-07 -0.56921130E-10  0.13250017E-09
  0.10556172E-08  0.69049076E-09 -0.59650960E-09 -0.33781846E-10  0.13047714E-09
  0.13333259E-09  0.50974188E-10  0.14698309E-10 -0.28309958E-10  0.11277378E-09
  0.93810185E-10  0.33431154E-10  0.16200509E-10 -0.21446258E-10  0.85553463E-10
  0.63446462E-10  0.21576797E-10  0.10885246E-10 -0.13968422E-10  0.56966924E-10
  0.48161397E-10  0.51926547E-11  0.72988631E-11 -0.47118131E-11  0.33293823E-10
  0.12124523E-09 -0.61305145E-10  0.11490829E-10  0.27560069E-10  0.17078915E-10
  0.73208312E-09 -0.45001251E-09  0.42705570E-10  0.21885379E-09  0.76897574E-11
  0.39960991E-08 -0.23626340E-08  0.14199419E-09  0.11972972E-08  0.30389301E-11
  0.16565074E-07 -0.99722528E-08  0.69253228E-09  0.49945139E-08  0.10541066E-11
  0.53444251E-07 -0.33117580E-07  0.28311927E-08  0.16255064E-07  0.32092537E-12
  0.13560233E-06 -0.85778738E-07  0.82944564E-08  0.41503093E-07  0.85758921E-13
  0.26990440E-06 -0.17302019E-06  0.17841755E-07  0.82897571E-07  0.20114549E-13
  0.45456259E-06 -0.29878931E-06  0.13676533E-08  0.12683562E-06  0.41409217E-14
  0.13473055E-05 -0.98250577E-06 -0.55988370E-06  0.13031688E-06  0.74823788E-15
  0.95450702E-07 -0.54979729E-07  0.24061614E-08  0.28412659E-07  0.11867035E-15
  0.85775220E-08  0.18923730E-08 -0.28481403E-08  0.14793893E-08  0.16522635E-16
  0.11553847E-04  0.84898102E-05  0.70871799E-05  0.40196717E-06  0.20260443E-17
  0.10930496E-01  0.80325945E-02  0.67087010E-02  0.37994478E-03  0.23158645E-18
  0.15345597E-02  0.11277159E-02  0.94185079E-03  0.53341441E-04  0.45854919E-19
  0.29507311E-04  0.21684257E-04  0.18110152E-04  0.10256978E-05  0.38233338E-19
  0.22738541E-06  0.16708555E-06  0.13948923E-06  0.79099178E-08  0.44742486E-19
  0.72145361E-09  0.52374101E-09  0.42445490E-09  0.26421148E-10  0.46349271E-19
  0.11934137E-10 -0.31418980E-11 -0.49120338E-11  0.69770749E-12  0.40937836E-19
  0.26217658E-10 -0.14319625E-10 -0.11924279E-10  0.10741248E-11  0.30757374E-19
  0.63836585E-10 -0.35752446E-10 -0.28816123E-10  0.25497271E-11  0.19653476E-19
  0.13095022E-09 -0.73473689E-10 -0.59037318E-10  0.52362430E-11  0.10680294E-19
  0.22352334E-09 -0.12545663E-09 -0.10072765E-09  0.89481542E-11  0.49360128E-20
  0.31716206E-09 -0.17803571E-09 -0.14289616E-09  0.12703779E-10  0.19400652E-20
  0.37393703E-09 -0.20991690E-09 -0.16846198E-09  0.14981556E-10  0.64848821E-21
  0.36587616E-09 -0.20538798E-09 -0.16483594E-09  0.14658391E-10  0.18434561E-21
  0.29533877E-09 -0.16573875E-09 -0.13312657E-09  0.11821298E-10  0.44566417E-22
  0.19115058E-09 -0.10701165E-09 -0.86504457E-10  0.75951254E-11  0.91627372E-23
  0.88226353E-10 -0.48333673E-10 -0.41324195E-10  0.32764646E-11  0.16020640E-23
  0.27700950E-10 -0.11504484E-10 -0.17824589E-10  0.23374147E-12  0.23820494E-24
  0.33632114E-10 -0.72496075E-11 -0.30516195E-10 -0.11710289E-11  0.30113265E-25
  0.80278609E-10 -0.16645775E-10 -0.73711211E-10 -0.29378507E-11  0.32344397E-26
  0.16675773E-09 -0.34564098E-10 -0.15312099E-09 -0.61051165E-11  0.31304548E-27
  0.29505145E-09 -0.60830130E-10 -0.27010711E-09 -0.10837497E-10  0.86018637E-26
  0.48493949E-09 -0.73214338E-10 -0.37680800E-09 -0.20726248E-10  0.32106226E-23
  0.29575320E-08  0.91941655E-09  0.11281028E-08 -0.27512066E-09  0.97191340E-21
  0.56138930E-07  0.23924341E-07  0.37647658E-07 -0.59269215E-08  0.23133464E-18
  0.32169176E-06  0.13898037E-06  0.22046529E-06 -0.34168387E-07  0.36709575E-16
  0.69553116E-06  0.30098911E-06  0.47792071E-06 -0.73929951E-07  0.20344371E-14
  0.97772788E-06  0.42331889E-06  0.67235326E-06 -0.10394828E-06  0.20070780E-13
  0.44431148E-08  0.97953067E-10  0.37147124E-08 -0.68519349E-09  0.62506352E-11
  0.88758684E-09  0.23957624E-10  0.73360687E-09 -0.13783110E-09  0.13336524E-10
  0.18179870E-09  0.12233106E-10  0.13376350E-09 -0.29880353E-10  0.24975653E-10
  0.18950591E-09 -0.80287382E-10  0.93362497E-10 -0.11784455E-10  0.41053178E-10
  0.68419719E-09 -0.47197505E-09  0.34856404E-09 -0.39950011E-11  0.59228732E-10
  0.82575552E-10  0.29341773E-10  0.14568586E-10 -0.18886555E-10  0.75002168E-10
  0.11313978E-09  0.47867369E-10  0.10103312E-11 -0.20951527E-10  0.83362538E-10
  0.27150237E-08  0.18716019E-08 -0.17719507E-08 -0.23398526E-10  0.81324942E-10
  0.17425881E-09  0.95884757E-10 -0.53496484E-10 -0.17586118E-10  0.69635761E-10
  0.58250221E-10  0.21096072E-10  0.93000142E-11 -0.13129428E-10  0.52335529E-10
  0.38046876E-10  0.13349665E-10  0.65607790E-11 -0.85917417E-11  0.34523644E-10
  0.24503759E-10  0.60697964E-11  0.40096754E-11 -0.42030544E-11  0.19989060E-10
  0.34298938E-10 -0.11512722E-10  0.38679879E-11  0.46656564E-11  0.10158366E-10
  0.16978288E-09 -0.10391265E-09  0.11844427E-10  0.49519483E-10  0.45311771E-11
  0.11210525E-08 -0.46815948E-09 -0.83016254E-10  0.30665490E-09  0.17740014E-11
  0.72191686E-08 -0.83075446E-09 -0.19301912E-08  0.16557631E-08  0.60961074E-12
  0.26492711E-07 -0.16221601E-08 -0.79908910E-08  0.58657794E-08  0.18386835E-12
  0.64943158E-07 -0.64802283E-08 -0.18141166E-07  0.14691181E-07  0.48676247E-13
  0.20935821E-06 -0.83581215E-07 -0.84072435E-07  0.29465784E-07  0.11310529E-13
  0.47309189E-05 -0.35077348E-05 -0.28417332E-05  0.86896234E-07  0.23067717E-14
  0.20177566E-06 -0.27239115E-07 -0.51874639E-07  0.46688328E-07  0.41293766E-15
  0.12228956E-06  0.22240489E-07 -0.55701551E-07  0.22669151E-07  0.64888642E-16
  0.79279591E-06  0.56254264E-06  0.39536386E-06  0.35557509E-07  0.89692721E-17
  0.19731088E-02  0.14499845E-02  0.12109561E-02  0.68590436E-04  0.11333961E-17
  0.89175868E-03  0.65532834E-03  0.54729386E-03  0.31000315E-04  0.21462301E-18
  0.22073497E-04  0.16218403E-04  0.13533549E-04  0.76849400E-06  0.17840603E-18
  0.22078448E-06  0.16116416E-06  0.13026379E-06  0.81212096E-08  0.24120040E-18
  0.21255325E-08  0.12286387E-08 -0.28873710E-09  0.20861268E-09  0.29307357E-18
  0.32568706E-09  0.14757670E-09 -0.20871422E-09  0.44314243E-10  0.30386308E-18
  0.80273211E-10  0.25157778E-10 -0.52600577E-10  0.87922755E-11  0.26799838E-18
  0.36656016E-10 -0.56261319E-11 -0.23182996E-10  0.14390152E-11  0.20102426E-18
  0.44905699E-10 -0.20097716E-10 -0.25006214E-10  0.83046878E-12  0.12823771E-18
  0.71133146E-10 -0.36749689E-10 -0.35893814E-10  0.19113962E-11  0.69571381E-19
  0.10539520E-09 -0.56901582E-10 -0.50341158E-10  0.35123758E-11  0.32098994E-19
  0.13637538E-09 -0.74839261E-10 -0.63632106E-10  0.49492596E-11  0.12594975E-19
  0.15311069E-09 -0.83273194E-10 -0.72472097E-10  0.54761341E-11  0.42028877E-20
  0.16212491E-09 -0.80811222E-10 -0.86490269E-10  0.42499154E-11  0.11927310E-20
  0.22091366E-09 -0.80742295E-10 -0.15667562E-09 -0.53395392E-12  0.28785974E-21
  0.50715814E-09 -0.12388762E-09 -0.44092060E-09 -0.14509107E-10  0.59082866E-22
  0.14530351E-08 -0.30611532E-09 -0.13277848E-08 -0.52130520E-10  0.10312850E-22
