    2    2    2          -21.9999
    2    3    2          -33.7911
    2    4    2          -38.5167
    2    5    2          -46.4936
    2    6    2          -51.6012
    2    7    2          -55.9467
    2    8    2          -57.6048
    2    9    2          -57.7539
    2   10    2          -53.5127
    2   11    2          -48.6792
    2   12    2          -41.1046
    2   13    2          -32.9242
    2   14    2            -24.63
    2   15    2          -17.2254
    2   16    2          -11.7492
    2   17    2           -7.9437
    2   18    2          -5.83941
    2   19    2          -4.91511
    2   20    2          -3.28009
    2   21    2        -0.0949162
    2   22    2           5.20871
    2   23    2           12.7663
    2   24    2           22.2894
    2   25    2           32.1234
    2   26    2           42.1202
    2   27    2           48.5726
    2   28    2            54.792
    2   29    2           54.6658
    2   30    2           51.5228
    2   31    2           44.1884
    2   32    2           32.6281
    2   33    2           17.6972
    2   34    2           1.60414
    2   35    2          -12.4789
    2   36    2           -23.017
    2   37    2          -30.2326
    2   38    2          -34.6382
    2   39    2          -37.0935
    2   40    2          -37.9111
    2   41    2           -37.198
    2   42    2          -35.8132
    2   43    2          -33.5404
    2   44    2          -30.8987
    2   45    2          -27.9582
    2   46    2          -24.8705
    2   47    2          -21.6741
    2   48    2          -18.3359
    2   49    2          -14.8262
    2   50    2          -11.1707
    2   51    2          -7.42839
    2   52    2          -3.92052
    2   53    2         -0.624724
    2   54    2           1.40269
    2   55    2           3.10796
    2   56    2           3.18597
    2   57    2           1.67032
    2   58    2         0.0199647
    2   59    2          -2.63297
    2   60    2           -4.3293
    2   61    2          -5.37706
    2   62    2          -4.12192
    2   63    2         -0.235537
    2   64    2           5.52468
    2   65    2           13.7475
    2   66    2           23.2662
    2   67    2           33.0072
    2   68    2            42.622
    2   69    2           49.0023
    2   70    2           55.0588
    2   71    2           55.3066
    2   72    2           52.7556
    2   73    2           46.1267
    2   74    2           34.9283
    2   75    2           19.2855
    2   76    2          0.877795
    2   77    2          -16.7794
    2   78    2          -30.7961
    2   79    2          -40.2273
    2   80    2          -44.8438
    2   81    2          -46.0131
    2   82    2          -42.1148
    2   83    2          -34.9716
    2   84    2          -25.0534
    2   85    2          -12.3272
    2   86    2           1.38267
    2   87    2           14.8039
    2   88    2           27.3113
    2   89    2           35.3818
    2   90    2           42.5823
    2   91    2           43.3157
    2   92    2            40.791
    2   93    2           34.8797
    2   94    2            25.854
    2   95    2           15.6495
    2   96    2           6.05245
    2   97    2         -0.596795
    2   98    2          -4.89133
    2   99    2          -6.01956
    2  100    2           -6.5667
    2  101    2          -4.32461
    3    2    2          -24.6849
    3    3    2          -37.7831
    3    4    2          -42.7435
    3    5    2           -51.264
    3    6    2          -56.6602
    3    7    2          -61.3935
    3    8    2          -63.5284
    3    9    2          -64.0266
    3   10    2          -60.4019
    3   11    2          -55.1135
    3   12    2          -47.2972
    3   13    2          -38.2024
    3   14    2           -28.859
    3   15    2          -20.2376
    3   16    2          -13.2588
    3   17    2          -8.35855
    3   18    2          -5.13019
    3   19    2          -3.13563
    3   20    2         -0.907882
    3   21    2            2.8541
