-5 -5 0 -0.000567942
-5 -4.9 0 -0.000989778
-5 -4.8 0 -0.00155017
-5 -4.7 0 -0.00199035
-5 -4.6 0 -0.00270705
-5 -4.5 0 -0.00350338
-5 -4.4 0 -0.00434844
-5 -4.3 0 -0.00518917
-5 -4.2 0 -0.0060164
-5 -4.1 0 -0.00658406
-5 -4 0 -0.00607627
-5 -3.9 0 -0.00677538
-5 -3.8 0 -0.00753438
-5 -3.7 0 -0.00835531
-5 -3.6 0 -0.00924062
-5 -3.5 0 -0.0101916
-5 -3.4 0 -0.0112096
-5 -3.3 0 -0.012296
-5 -3.2 0 -0.0134503
-5 -3.1 0 -0.0146726
-5 -3 0 -0.0159626
-5 -2.9 0 -0.0173179
-5 -2.8 0 -0.0187366
-5 -2.7 0 -0.0202165
-5 -2.6 0 -0.0217528
-5 -2.5 0 -0.0233418
-5 -2.4 0 -0.0249781
-5 -2.3 0 -0.0266551
-5 -2.2 0 -0.0283667
-5 -2.1 0 -0.0301052
-5 -2 0 -0.0318616
-5 -1.9 0 -0.0336286
-5 -1.8 0 -0.035395
-5 -1.7 0 -0.0371514
-5 -1.6 0 -0.038888
-5 -1.5 0 -0.0405927
-5 -1.4 0 -0.0422558
-5 -1.3 0 -0.0438649
-5 -1.2 0 -0.0454098
-5 -1.1 0 -0.0468796
-5 -1 0 -0.0482635
-5 -0.9 0 -0.0495506
-5 -0.8 0 -0.0507304
-5 -0.7 0 -0.0517955
-5 -0.6 0 -0.0527374
-5 -0.5 0 -0.053546
-5 -0.4 0 -0.0542186
-5 -0.3 0 -0.0547473
-5 -0.2 0 -0.0551274
-5 -0.1 0 -0.0553573
-5 -0 0 -0.0554338
-5 0.1 0 -0.0553566
-5 0.2 0 -0.055128
-5 0.3 0 -0.0547468
-5 0.4 0 -0.0542183
-5 0.5 0 -0.053547
-5 0.6 0 -0.0527369
-5 0.7 0 -0.0517956
-5 0.8 0 -0.0507309
-5 0.9 0 -0.0495503
-5 1 0 -0.0482635
-5 1.1 0 -0.0468799
-5 1.2 0 -0.0454096
-5 1.3 0 -0.043866
-5 1.4 0 -0.0422555
-5 1.5 0 -0.0405924
-5 1.6 0 -0.0388876
-5 1.7 0 -0.0371519
-5 1.8 0 -0.035395
-5 1.9 0 -0.0336287
-5 2 0 -0.0318619
-5 2.1 0 -0.0301052
-5 2.2 0 -0.0283666
-5 2.3 0 -0.0266551
-5 2.4 0 -0.0249782
-5 2.5 0 -0.0233421
-5 2.6 0 -0.0217529
-5 2.7 0 -0.0202164
-5 2.8 0 -0.018737
-5 2.9 0 -0.0173178
-5 3 0 -0.0159623
-5 3.1 0 -0.0146728
-5 3.2 0 -0.0134504
-5 3.3 0 -0.0122958
-5 3.4 0 -0.0112097
-5 3.5 0 -0.0101915
-5 3.6 0 -0.00924057
-5 3.7 0 -0.00835532
-5 3.8 0 -0.00753439
-5 3.9 0 -0.00677531
-5 4 0 -0.00607624
-5 4.1 0 -0.00658415
-5 4.2 0 -0.00601644
-5 4.3 0 -0.0051892
-5 4.4 0 -0.00434847
-5 4.5 0 -0.00350336
-5 4.6 0 -0.00270706
-5 4.7 0 -0.00199031
-5 4.8 0 -0.00155017
-5 4.9 0 -0.000989785
-5 5 0 -0.000567933
-4.9 -5 0 0.000366385
-4.9 -4.9 0 4.74337e-05
-4.9 -4.8 0 -0.000428467
-4.9 -4.7 0 -0.000760792
-4.9 -4.6 0 -0.00141412
-4.9 -4.5 0 -0.00216872
-4.9 -4.4 0 -0.0029938
-4.9 -4.3 0 -0.00382542
-4.9 -4.2 0 -0.00472069
-4.9 -4.1 0 -0.00535821
-4.9 -4 0 -0.00443112
-4.9 -3.9 0 -0.00496238
-4.9 -3.8 0 -0.00554149
-4.9 -3.7 0 -0.00617064
-4.9 -3.6 0 -0.00685139
-4.9 -3.5 0 -0.00758583
-4.9 -3.4 0 -0.00837474
-4.9 -3.3 0 -0.00921974
-4.9 -3.2 0 -0.0101206
-4.9 -3.1 0 -0.0110779
-4.9 -3 0 -0.0120912
-4.9 -2.9 0 -0.013159
-4.9 -2.8 0 -0.0142806
-4.9 -2.7 0 -0.0154535
-4.9 -2.6 0 -0.0166749
-4.9 -2.5 0 -0.0179413
-4.9 -2.4 0 -0.0192486
-4.9 -2.3 0 -0.020592
-4.9 -2.2 0 -0.0219662
-4.9 -2.1 0 -0.0233651
-4.9 -2 0 -0.0247818
-4.9 -1.9 0 -0.0262096
-4.9 -1.8 0 -0.0276393
-4.9 -1.7 0 -0.0290641
-4.9 -1.6 0 -0.0304748
-4.9 -1.5 0 -0.0318626
-4.9 -1.4 0 -0.0332177
-4.9 -1.3 0 -0.0345317
-4.9 -1.2 0 -0.0357941
-4.9 -1.1 0 -0.0369962
-4.9 -1 0 -0.0381297
-4.9 -0.9 0 -0.039185
-4.9 -0.8 0 -0.0401538
-4.9 -0.7 0 -0.0410281
-4.9 -0.6 0 -0.0418023
-4.9 -0.5 0 -0.0424676
-4.9 -0.4 0 -0.04302
-4.9 -0.3 0 -0.0434555
-4.9 -0.2 0 -0.0437684
-4.9 -0.1 0 -0.0439581
-4.9 -0 0 -0.0440204
-4.9 0.1 0 -0.0439579
-4.9 0.2 0 -0.0437689
-4.9 0.3 0 -0.0434555
-4.9 0.4 0 -0.0430201
-4.9 0.5 0 -0.042468
-4.9 0.6 0 -0.0418012
-4.9 0.7 0 -0.0410281
-4.9 0.8 0 -0.0401538
-4.9 0.9 0 -0.039185
-4.9 1 0 -0.0381293
-4.9 1.1 0 -0.0369966
-4.9 1.2 0 -0.0357936
