-1.27767 -1.1307 -1.00037 -0.939707 -0.845376 -0.762467 -0.689228 -0.627767 -0.555984 -0.496931 -0.422714 -0.412017 -0.40133 -0.39065 -0.379978 -0.369314 -0.358658 -0.348011 -0.337371 -0.326739 -0.316115 -0.305498 -0.294889 -0.284287 -0.273693 -0.263105 -0.252524 -0.241949 -0.231382 -0.22082 -0.210264 -0.199713 -0.189169 -0.178629 -0.168095 -0.157565 -0.14704 -0.13652 -0.126002 -0.115489 -0.104979 -0.0944725 -0.0839685 -0.0734667 -0.0629676 -0.0524701 -0.0419741 -0.0314795 -0.0209857 -0.0104927 7.25483e-08 0.0104929 0.020986 0.0314797 0.0419744 0.0524703 0.0629678 0.0734671 0.0839687 0.0944728 0.10498 0.115489 0.126003 0.13652 0.147041 0.157566 0.168095 0.17863 0.189169 0.199714 0.210264 0.22082 0.231382 0.24195 0.252524 0.263105 0.273693 0.284288 0.294889 0.305499 0.316115 0.326739 0.337371 0.348011 0.358659 0.369314 0.379978 0.39065 0.40133 0.412018 0.422715 0.496931 0.555984 0.627766 0.689227 0.762468 0.845376 0.939707 1.00037 1.1307 1.27767 
-1.23944 -1.10664 -0.987661 -0.931679 -0.844225 -0.766823 -0.698012 -0.639831 -0.571483 -0.514818 -0.42799 -0.4172 -0.406415 -0.395635 -0.384861 -0.374092 -0.363328 -0.352569 -0.341817 -0.331069 -0.320326 -0.309589 -0.298858 -0.288131 -0.27741 -0.266694 -0.255983 -0.245277 -0.234575 -0.223878 -0.213186 -0.202498 -0.191814 -0.181134 -0.170458 -0.159786 -0.149117 -0.138452 -0.127789 -0.11713 -0.106473 -0.0958189 -0.0851667 -0.0745164 -0.0638679 -0.053221 -0.0425753 -0.0319305 -0.0212866 -0.0106431 1.84045e-07 0.0106433 0.0212868 0.0319308 0.0425755 0.0532212 0.0638682 0.0745167 0.0851669 0.095819 0.106473 0.11713 0.12779 0.138452 0.149118 0.159786 0.170458 0.181134 0.191814 0.202498 0.213186 0.223878 0.234575 0.245277 0.255983 0.266694 0.27741 0.288132 0.298858 0.30959 0.320327 0.331069 0.341817 0.35257 0.363328 0.374092 0.384861 0.395636 0.406415 0.417201 0.427991 0.514818 0.571484 0.639832 0.698013 0.766824 0.844225 0.931676 0.98766 1.10664 1.23945 
-1.19922 -1.07917 -0.970572 -0.918965 -0.837985 -0.765844 -0.701324 -0.646385 -0.581491 -0.527299 -0.430959 -0.420143 -0.409328 -0.398515 -0.387703 -0.376893 -0.366085 -0.355279 -0.344476 -0.333675 -0.322876 -0.312079 -0.301286 -0.290495 -0.279706 -0.26892 -0.258137 -0.247357 -0.23658 -0.225805 -0.215032 -0.204263 -0.193496 -0.182731 -0.171969 -0.161209 -0.150451 -0.139695 -0.128942 -0.11819 -0.107439 -0.0966908 -0.0859436 -0.0751978 -0.064453 -0.0537095 -0.0429665 -0.0322243 -0.0214825 -0.010741 1.55918e-07 0.0107413 0.0214827 0.0322244 0.0429666 0.0537096 0.0644532 0.075198 0.0859439 0.096691 0.10744 0.11819 0.128942 0.139695 0.150451 0.161209 0.171969 0.182731 0.193496 0.204263 0.215033 0.225805 0.23658 0.247357 0.258138 0.268921 0.279706 0.290495 0.301286 0.31208 0.322876 0.333675 0.344476 0.35528 0.366086 0.376894 0.387704 0.398515 0.409329 0.420143 0.43096 0.527299 0.581491 0.646386 0.701325 0.765844 0.837985 0.918964 0.970573 1.07917 1.19923 
-1.18084 -1.06655 -0.962751 -0.913185 -0.835171 -0.765442 -0.702893 -0.649414 -0.586019 -0.532863 -0.432279 -0.421454 -0.410628 -0.399802 -0.388976 -0.37815 -0.367323 -0.356498 -0.345673 -0.334849 -0.324026 -0.313204 -0.302384 -0.291564 -0.280746 -0.26993 -0.259115 -0.248302 -0.237491 -0.226681 -0.215873 -0.205066 -0.194262 -0.183459 -0.172657 -0.161858 -0.151059 -0.140263 -0.129467 -0.118674 -0.107881 -0.0970893 -0.0862989 -0.0755093 -0.0647206 -0.0539327 -0.0431454 -0.0323586 -0.0215722 -0.010786 1.10954e-07 0.0107861 0.0215724 0.0323588 0.0431455 0.0539329 0.0647208 0.0755095 0.086299 0.0970895 0.107881 0.118674 0.129468 0.140263 0.15106 0.161858 0.172658 0.183459 0.194262 0.205067 0.215873 0.226681 0.237491 0.248302 0.259115 0.26993 0.280746 0.291564 0.302384 0.313204 0.324026 0.334849 0.345673 0.356498 0.367324 0.378149 0.388976 0.399802 0.410628 0.421454 0.432279 0.532864 0.586019 0.649415 0.702894 0.765442 0.835171 0.913186 0.962749 1.06655 1.18084 
-1.14522 -1.04031 -0.944329 -0.898131 -0.825162 -0.759612 -0.70054 -0.649747 -0.589263 -0.523149 -0.430639 -0.419889 -0.409135 -0.398378 -0.387619 -0.376857 -0.366094 -0.355328 -0.34456 -0.333792 -0.323023 -0.312252 -0.301481 -0.29071 -0.279938 -0.269166 -0.258394 -0.247622 -0.236851 -0.22608 -0.215309 -0.204538 -0.193768 -0.182999 -0.17223 -0.161462 -0.150694 -0.139927 -0.129161 -0.118395 -0.10763 -0.0968649 -0.0861008 -0.075337 -0.0645738 -0.0538109 -0.0430483 -0.0322859 -0.0215239 -0.0107618 8.6888e-08 0.010762 0.021524 0.0322862 0.0430484 0.0538111 0.064574 0.0753372 0.0861009 0.0968651 0.10763 0.118395 0.129161 0.139927 0.150694 0.161462 0.17223 0.182999 0.193769 0.204538 0.215309 0.22608 0.236851 0.247623 0.258395 0.269167 0.279939 0.29071 0.301482 0.312253 0.323023 0.333792 0.344561 0.355328 0.366094 0.376857 0.387619 0.398378 0.409135 0.419889 0.430639 0.523149 0.589263 0.649746 0.70054 0.759611 0.825162 0.898131 0.944328 1.04031 1.14522 
-1.10974 -1.01323 -0.924347 -0.881231 -0.812917 -0.751248 -0.695433 -0.647182 -0.580799 -0.513316 -0.427427 -0.416788 -0.406144 -0.395494 -0.384839 -0.37418 -0.363516 -0.352849 -0.342178 -0.331503 -0.320826 -0.310146 -0.299463 -0.288779 -0.278092 -0.267404 -0.256714 -0.246023 -0.235331 -0.224638 -0.213943 -0.203248 -0.192553 -0.181857 -0.17116 -0.160463 -0.149766 -0.139069 -0.128371 -0.117674 -0.106976 -0.0962785 -0.0855807 -0.0748832 -0.0641855 -0.0534878 -0.0427901 -0.0320926 -0.021395 -0.0106975 8.66078e-08 0.0106976 0.0213952 0.0320927 0.0427903 0.0534879 0.0641856 0.0748832 0.085581 0.0962786 0.106976 0.117674 0.128372 0.139069 0.149766 0.160463 0.17116 0.181857 0.192553 0.203249 0.213944 0.224638 0.235331 0.246023 0.256715 0.267404 0.278093 0.288779 0.299464 0.310146 0.320826 0.331504 0.342178 0.352849 0.363516 0.37418 0.384839 0.395494 0.406144 0.416788 0.427427 0.513316 0.580799 0.647182 0.695434 0.751248 0.812916 0.881233 0.924346 1.01323 1.10974 
-1.0746 -0.985673 -0.903266 -0.862992 -0.798976 -0.740923 -0.688163 -0.642314 -0.56563 -0.503559 -0.423149 -0.412648 -0.402138 -0.391621 -0.381097 -0.370566 -0.360029 -0.349485 -0.338936 -0.328382 -0.317824 -0.30726 -0.296693 -0.286122 -0.275547 -0.26497 -0.254389 -0.243805 -0.233219 -0.22263 -0.212039 -0.201447 -0.190853 -0.180257 -0.169659 -0.159061 -0.148461 -0.13786 -0.127259 -0.116656 -0.106053 -0.0954495 -0.0848451 -0.0742404 -0.0636353 -0.0530299 -0.0424242 -0.0318183 -0.0212123 -0.0106061 9.02501e-08 0.0106063 0.0212124 0.0318185 0.0424244 0.0530301 0.0636355 0.0742406 0.0848453 0.0954495 0.106053 0.116656 0.127259 0.13786 0.148461 0.159061 0.169659 0.180257 0.190853 0.201447 0.21204 0.22263 0.233219 0.243805 0.254389 0.26497 0.275548 0.286122 0.296694 0.307261 0.317824 0.328383 0.338937 0.349486 0.360029 0.370566 0.381097 0.391621 0.402138 0.412648 0.423149 0.503559 0.565631 0.642314 0.688163 0.740924 0.798977 0.862993 0.903267 0.985675 1.0746 
-1.04242 -0.959928 -0.883055 -0.845215 -0.784928 -0.730028 -0.679951 -0.621107 -0.551195 -0.493498 -0.417713 -0.407364 -0.397007 -0.38664 -0.376265 -0.365882 -0.355492 -0.345094 -0.33469 -0.32428 -0.313864 -0.303443 -0.293016 -0.282584 -0.272149 -0.261709 -0.251265 -0.240817 -0.230367 -0.219913 -0.209456 -0.198997 -0.188535 -0.178072 -0.167606 -0.157138 -0.146669 -0.136199 -0.125726 -0.115253 -0.104779 -0.0943034 -0.0838272 -0.0733505 -0.0628729 -0.0523948 -0.0419164 -0.0314376 -0.0209585 -0.0104793 8.49465e-08 0.0104794 0.0209587 0.0314377 0.0419165 0.052395 0.062873 0.0733506 0.0838275 0.0943036 0.104779 0.115253 0.125726 0.136199 0.146669 0.157139 0.167606 0.178072 0.188536 0.198997 0.209456 0.219913 0.230367 0.240818 0.251265 0.261709 0.272149 0.282585 0.293016 0.303443 0.313864 0.32428 0.334691 0.345095 0.355492 0.365882 0.376265 0.38664 0.397007 0.407365 0.417713 0.493498 0.551194 0.621107 0.679951 0.730027 0.784928 0.845216 0.883055 0.959929 1.04242 
-0.997846 -0.923226 -0.853181 -0.818338 -0.76275 -0.702658 -0.643024 -0.591752 -0.529799 -0.47753 -0.407785 -0.397693 -0.38759 -0.377479 -0.367358 -0.357229 -0.347093 -0.336948 -0.326797 -0.316639 -0.306475 -0.296305 -0.286129 -0.275949 -0.265763 -0.255572 -0.245378 -0.235179 -0.224977 -0.214771 -0.204562 -0.19435 -0.184135 -0.173918 -0.163698 -0.153477 -0.143253 -0.133027 -0.1228 -0.112572 -0.102342 -0.0921109 -0.0818788 -0.071646 -0.0614122 -0.0511778 -0.0409429 -0.0307075 -0.0204718 -0.010236 8.7018e-08 0.0102361 0.0204719 0.0307077 0.040943 0.0511779 0.0614123 0.0716461 0.081879 0.0921111 0.102342 0.112572 0.1228 0.133028 0.143253 0.153477 0.163698 0.173918 0.184135 0.19435 0.204562 0.214771 0.224977 0.235179 0.245378 0.255573 0.265763 0.275949 0.28613 0.296305 0.306475 0.31664 0.326798 0.336949 0.347093 0.35723 0.367358 0.377479 0.387591 0.397693 0.407786 0.47753 0.529799 0.591751 0.643024 0.702658 0.76275 0.818338 0.853181 0.923226 0.997847 
-0.956637 -0.888688 -0.824482 -0.792192 -0.72429 -0.66481 -0.612371 -0.566492 -0.510448 -0.462394 -0.397519 -0.387681 -0.377833 -0.367977 -0.358112 -0.348239 -0.338359 -0.328471 -0.318576 -0.308675 -0.298768 -0.288854 -0.278936 -0.269012 -0.259084 -0.24915 -0.239213 -0.229272 -0.219326 -0.209378 -0.199426 -0.189471 -0.179514 -0.169554 -0.159591 -0.149626 -0.13966 -0.129691 -0.119721 -0.109749 -0.0997762 -0.0898019 -0.0798265 -0.0698502 -0.0598731 -0.0498953 -0.0399169 -0.029938 -0.0199588 -0.00997948 8.49618e-08 0.00997961 0.019959 0.0299382 0.039917 0.0498954 0.0598732 0.0698503 0.0798267 0.089802 0.0997763 0.109749 0.119721 0.129691 0.13966 0.149627 0.159591 0.169554 0.179514 0.189471 0.199426 0.209378 0.219327 0.229272 0.239213 0.249151 0.259084 0.269012 0.278936 0.288855 0.298768 0.308675 0.318576 0.328471 0.338359 0.348239 0.358112 0.367977 0.377834 0.387681 0.397519 0.462394 0.510447 0.566492 0.612371 0.664811 0.724292 0.792192 0.824482 0.888689 0.956638 
